ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'002456,Å··Æ¹â,14.1,14.52,13.9,14.52,14.7,-0.6,-4.0816,5.817,156752538,2214045269.89,38251426462.5,37995824482.5
2019-04-09,'002456,Å··Æ¹â,14.7,14.95,14.41,14.66,14.7,0.0,0.0,3.8566,103926037,1523677756.71,39879146737.5,39612668077.5
2019-04-08,'002456,Å··Æ¹â,14.7,15.98,14.66,15.85,15.5,-0.8,-5.1613,6.9165,186381724,2823395277.35,39879146737.5,39612668077.5
2019-04-04,'002456,Å··Æ¹â,15.5,15.85,15.39,15.7,15.65,-0.15,-0.9585,5.9409,160091402,2494933370.23,42049440437.5,41768459537.5
2019-04-03,'002456,Å··Æ¹â,15.65,15.69,14.61,14.65,14.76,0.89,6.0298,7.0007,188649604,2866709115.25,42456370506.2,42172670436.2
2019-04-02,'002456,Å··Æ¹â,14.76,15.19,14.7,15.03,14.92,-0.16,-1.0724,5.3338,143731221,2145621043.68,40041918765.0,39774352437.0
2019-04-01,'002456,Å··Æ¹â,14.92,15.06,14.16,14.23,14.2,0.72,5.0704,6.2812,169260732,2486078543.72,40475977505.0,40205510729.0
2019-03-29,'002456,Å··Æ¹â,14.2,14.25,13.4,13.66,13.6,0.6,4.4118,4.1773,112567576,1560741274.63,38522713175.0,38265298415.0
2019-03-28,'002456,Å··Æ¹â,13.6,14.08,13.48,13.68,13.9,-0.3,-2.1583,3.5096,94575853,1303919838.53,36894992900.0,36648454820.0
2019-03-27,'002456,Å··Æ¹â,13.9,14.59,13.68,14.44,14.2,-0.3,-2.1127,4.1535,111925282,1573002136.67,37708853037.5,37456876617.5
2019-03-26,'002456,Å··Æ¿Æ¼¼,14.2,14.63,14.18,14.5,14.37,-0.17,-1.183,4.172,112425803,1612453120.34,38522713175.0,38265298415.0
2019-03-25,'002456,Å··Æ¿Æ¼¼,14.37,14.95,14.13,14.2,14.61,-0.24,-1.6427,5.8164,156736162,2284837311.18,38983900586.2,38723404100.2
2019-03-22,'002456,Å··Æ¿Æ¼¼,14.61,14.64,13.7,14.18,14.04,0.57,4.0598,7.1584,192900354,2738719555.29,39634988696.2,39370141538.2
2019-03-21,'002456,Å··Æ¿Æ¼¼,14.04,14.16,13.57,13.61,13.63,0.41,3.0081,5.9247,159655929,2223948457.47,38088654435.0,37834140123.0
2019-03-20,'002456,Å··Æ¿Æ¼¼,13.63,13.8,13.3,13.8,13.86,-0.23,-1.6595,4.7497,127990853,1732768707.25,36976378913.8,36729296999.8
2019-03-19,'002456,Å··Æ¿Æ¼¼,13.86,14.24,13.6,13.8,13.88,-0.02,-0.1441,4.4015,118607614,1651539758.37,37600338352.5,37349087044.5
2019-03-18,'002456,Å··Æ¿Æ¼¼,13.88,14.2,13.28,14.2,14.38,-0.5,-3.4771,6.5439,176340397,2415389255.26,37654595695.0,37402981831.0
2019-03-15,'002456,Å··Æ¿Æ¼¼,14.38,14.76,14.21,14.36,14.21,0.17,1.1963,3.5746,96327072,1393499175.53,39011029257.5,38750351493.5
2019-03-14,'002456,Å··Æ¿Æ¼¼,14.21,14.72,13.95,14.48,14.68,-0.47,-3.2016,3.961,106738145,1528238926.01,38549841846.2,38292245808.2
2019-03-13,'002456,Å··Æ¿Æ¼¼,14.68,15.73,14.5,15.51,15.8,-1.12,-7.0886,6.1522,165785979,2514354207.74,39824889395.0,39558773291.0
2019-03-12,'002456,Å··Æ¿Æ¼¼,15.8,16.0,14.74,14.94,14.82,0.98,6.6127,8.6232,232372545,3542066844.62,42863300575.0,42576881335.0
2019-03-11,'002456,Å··Æ¿Æ¼¼,14.82,14.83,13.88,14.44,14.11,0.71,5.0319,5.1136,137798566,1986775730.74,40204690792.5,39936036796.5
2019-03-08,'002456,Å··Æ¿Æ¼¼,14.11,14.94,13.8,14.0,14.74,-0.63,-4.2741,6.3423,170908883,2454933765.38,38278555133.8,38022771875.8
2019-03-07,'002456,Å··Æ¿Æ¼¼,14.74,15.38,14.55,14.72,14.7,0.04,0.2721,6.6993,180528063,2694164062.9,39987661422.5,39720457650.5
2019-03-06,'002456,Å··Æ¿Æ¼¼,14.7,15.23,14.43,15.0,14.99,-0.29,-1.9346,5.6273,151640440,2229055186.79,39879146737.5,39612668077.5
2019-03-05,'002456,Å··Æ¿Æ¼¼,14.99,14.99,13.9,14.1,14.2,0.79,5.5634,6.1359,165345615,2389841612.57,40665878203.8,40394142481.8
2019-03-04,'002456,Å··Æ¿Æ¼¼,14.2,14.48,13.91,14.02,13.79,0.41,2.9732,6.1582,165948162,2354999778.04,38522713175.0,38265298415.0
2019-03-01,'002456,Å··Æ¿Æ¼¼,13.79,13.98,13.44,13.88,13.84,-0.05,-0.3613,3.8579,103960739,1418211833.52,37410437653.8,37160455291.8
2019-02-28,'002456,Å··Æ¿Æ¼¼,13.84,13.98,13.45,13.82,13.8,0.04,0.2899,4.0929,110293104,1510788399.58,37546081010.0,37295192258.0
2019-02-27,'002456,Å··Æ¿Æ¼¼,13.8,14.51,13.45,14.37,14.58,-0.78,-5.3498,6.6478,179140106,2510534765.94,37437566325.0,37187402685.0
2019-02-26,'002456,Å··Æ¿Æ¼¼,14.58,15.05,14.18,14.69,14.52,0.06,0.4132,6.1499,165723307,2406944870.77,39553602682.5,39289299358.5
2019-02-25,'002456,Å··Æ¿Æ¼¼,14.52,15.45,14.45,14.76,14.16,0.36,2.5424,7.9595,214488109,3183250686.6,39390830655.0,39127614999.0
2019-02-22,'002456,Å··Æ¿Æ¼¼,14.16,14.2,13.16,13.24,13.23,0.93,7.0295,5.8745,158303139,2160878246.75,38414198490.0,38157508842.0
2019-02-21,'002456,Å··Æ¿Æ¼¼,13.23,13.95,12.82,13.0,12.81,0.42,3.2787,6.7018,180596518,2406480270.94,35891232063.8,35651401269.8
2019-02-20,'002456,Å··Æ¿Æ¼¼,12.81,12.96,12.45,12.79,12.82,-0.01,-0.078,3.7546,101175340,1283562043.53,34751827871.2,34519610753.2
2019-02-19,'002456,Å··Æ¿Æ¼¼,12.82,13.25,12.43,12.79,12.8,0.02,0.1563,5.7958,156182721,1999547217.04,34778956542.5,34546558146.5
2019-02-18,'002456,Å··Æ¿Æ¼¼,12.8,12.89,11.73,11.99,11.72,1.08,9.215,5.7027,153672183,1890346038.61,34724699200.0,34492663360.0
