ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'600779,Ë®¾®·»,48.37,49.23,47.51,48.7,48.77,-0.4,-0.8202,1.1117,5431291,263477301.0,23630955412.3,23630955412.3
2019-04-09,'600779,Ë®¾®·»,48.77,49.94,47.5,49.38,49.0,-0.23,-0.4694,1.3418,6555304,317401183.0,23826373691.5,23826373691.5
2019-04-08,'600779,Ë®¾®·»,49.0,52.0,48.7,49.25,47.39,1.61,3.3973,2.1738,10620054,529406027.0,23938739202.0,23938739202.0
2019-04-04,'600779,Ë®¾®·»,0.0,0.0,0.0,0.0,47.39,None,None,0.0,0,0.0,23152180628.2,23152180628.2
2019-04-03,'600779,Ë®¾®·»,47.39,48.68,46.5,46.95,47.06,0.33,0.7012,1.2823,6264732,296689756.0,23152180628.2,23152180628.2
2019-04-02,'600779,Ë®¾®·»,47.06,47.83,46.58,47.83,47.84,-0.78,-1.6304,1.6611,8115219,381896102.0,22990960547.9,22990960547.9
2019-04-01,'600779,Ë®¾®·»,47.84,48.6,44.0,44.8,44.89,2.95,6.5716,2.7748,13556108,624235916.0,23372026192.3,23372026192.3
2019-03-29,'600779,Ë®¾®·»,44.89,45.4,43.01,43.53,42.9,1.99,4.6387,3.3549,16390081,727421870.0,21930816383.2,21930816383.2
2019-03-28,'600779,Ë®¾®·»,42.9,43.16,42.06,42.2,42.46,0.44,1.0363,1.6171,7900041,337364119.0,20958610444.2,20958610444.2
2019-03-27,'600779,Ë®¾®·»,42.46,43.28,41.62,42.32,41.82,0.64,1.5304,1.395,6815263,289363600.0,20743650337.1,20743650337.1
2019-03-26,'600779,Ë®¾®·»,41.82,42.66,41.71,41.71,41.76,0.06,0.1437,1.0832,5291732,223010183.0,20430981090.4,20430981090.4
2019-03-25,'600779,Ë®¾®·»,41.76,42.35,41.5,42.0,42.28,-0.52,-1.2299,0.9637,4707891,197459692.0,20401668348.5,20401668348.5
2019-03-22,'600779,Ë®¾®·»,42.28,42.92,41.9,42.2,42.2,0.08,0.1896,1.278,6243642,264596452.0,20655712111.4,20655712111.4
2019-03-21,'600779,Ë®¾®·»,42.2,42.85,41.66,42.47,42.46,-0.26,-0.6123,1.097,5359519,225551175.0,20616628455.6,20616628455.6
2019-03-20,'600779,Ë®¾®·»,42.46,43.72,41.81,42.62,42.65,-0.19,-0.4455,1.7387,8494275,362620761.0,20743650337.1,20743650337.1
2019-03-19,'600779,Ë®¾®·»,42.65,43.98,42.18,43.49,44.32,-1.67,-3.7681,2.6511,12951764,554900795.0,20836474019.7,20836474019.7
2019-03-18,'600779,Ë®¾®·»,44.32,45.05,41.89,42.3,42.18,2.14,5.0735,3.55,17343218,759421891.0,21652345335.4,21652345335.4
2019-03-15,'600779,Ë®¾®·»,42.18,42.45,40.61,41.18,41.1,1.08,2.6277,1.8728,9149539,382707208.0,20606857541.6,20606857541.6
2019-03-14,'600779,Ë®¾®·»,41.1,41.5,40.5,40.7,40.8,0.3,0.7353,1.1037,5391859,221925663.0,20079228187.8,20079228187.8
2019-03-13,'600779,Ë®¾®·»,40.8,41.53,40.65,40.9,40.86,-0.06,-0.1468,0.9401,4593032,188420349.0,19932664478.4,19932664478.4
2019-03-12,'600779,Ë®¾®·»,40.86,41.48,40.6,41.13,41.07,-0.21,-0.5113,1.0881,5315786,218473031.0,19961977220.3,19961977220.3
2019-03-11,'600779,Ë®¾®·»,41.07,41.4,40.3,40.49,40.06,1.01,2.5212,1.033,5046607,206538777.0,20064571816.9,20064571816.9
2019-03-08,'600779,Ë®¾®·»,40.06,41.85,39.98,41.47,42.06,-2.0,-4.7551,1.687,8241858,336747889.0,19571140661.9,19571140661.9
2019-03-07,'600779,Ë®¾®·»,42.06,42.99,41.5,41.8,41.79,0.27,0.6461,2.287,11173174,469810192.0,20548232057.9,20548232057.9
2019-03-06,'600779,Ë®¾®·»,41.79,41.89,41.34,41.89,42.01,-0.22,-0.5237,1.3924,6802565,282758772.0,20416324719.4,20416324719.4
2019-03-05,'600779,Ë®¾®·»,42.01,42.49,41.56,42.0,42.1,-0.09,-0.2138,1.2344,6030622,252548079.0,20523804773.0,20523804773.0
2019-03-04,'600779,Ë®¾®·»,42.1,42.95,41.33,42.0,42.29,-0.19,-0.4493,2.0681,10103773,427272361.0,20567773885.8,20567773885.8
2019-03-01,'600779,Ë®¾®·»,42.29,42.8,41.52,41.52,41.5,0.79,1.9036,1.7283,8443494,355259023.0,20660597568.4,20660597568.4
