ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-04-10,'300622,²©Ê¿ÑÛ¾µ,21.27,21.54,20.8,21.03,21.16,0.11,0.5198,3.4457,1336946,28297489.54,1850702700.0,825276000.0
2019-04-09,'300622,²©Ê¿ÑÛ¾µ,21.16,21.55,20.69,20.98,20.86,0.3,1.4382,3.9137,1518500,32149686.49,1841131600.0,821008000.0
2019-04-08,'300622,²©Ê¿ÑÛ¾µ,20.86,21.76,20.3,21.68,21.7,-0.84,-3.871,5.4277,2105961,44519547.94,1815028600.0,809368000.0
2019-04-04,'300622,²©Ê¿ÑÛ¾µ,21.7,21.98,21.01,21.24,21.26,0.44,2.0696,4.8663,1888114,40680770.28,1888117000.0,841960000.0
2019-04-03,'300622,²©Ê¿ÑÛ¾µ,21.26,21.73,20.62,20.84,20.84,0.42,2.0154,4.6333,1797732,38175436.34,1849832600.0,824888000.0
2019-04-02,'300622,²©Ê¿ÑÛ¾µ,20.84,20.95,20.36,20.78,20.78,0.06,0.2887,3.1318,1215137,25187064.12,1813288400.0,808592000.0
2019-04-01,'300622,²©Ê¿ÑÛ¾µ,20.78,21.12,20.3,20.42,20.42,0.36,1.763,4.5632,1770538,36731031.04,1808067800.0,806264000.0
2019-03-29,'300622,²©Ê¿ÑÛ¾µ,20.42,20.42,19.55,19.55,19.57,0.85,4.3434,5.2718,2045439,40991722.25,1776744200.0,792296000.0
2019-03-28,'300622,²©Ê¿ÑÛ¾µ,19.57,19.92,19.32,19.52,19.58,-0.01,-0.0511,3.247,1259851,24889553.77,1702785700.0,759316000.0
2019-03-27,'300622,²©Ê¿ÑÛ¾µ,19.58,19.58,19.09,19.51,19.39,0.19,0.9799,2.7842,1080285,20893353.0,1703655800.0,759704000.0
2019-03-26,'300622,²©Ê¿ÑÛ¾µ,19.39,19.97,19.3,19.74,19.58,-0.19,-0.9704,3.2445,1258861,24627278.89,1687123900.0,752332000.0
2019-03-25,'300622,²©Ê¿ÑÛ¾µ,19.58,20.02,19.55,19.55,20.02,-0.44,-2.1978,3.8549,1495690,29609063.03,1703655800.0,759704000.0
2019-03-22,'300622,²©Ê¿ÑÛ¾µ,20.02,20.2,19.63,20.2,20.37,-0.35,-1.7182,5.5914,2169480,43254452.65,1741940200.0,776776000.0
2019-03-21,'300622,²©Ê¿ÑÛ¾µ,20.37,20.51,19.48,19.53,19.55,0.82,4.1944,7.29,2828514,56417595.13,1772393700.0,790356000.0
2019-03-20,'300622,²©Ê¿ÑÛ¾µ,19.55,19.77,19.08,19.68,19.63,-0.08,-0.4075,3.7824,1467566,28527080.27,1701045500.0,758540000.0
2019-03-19,'300622,²©Ê¿ÑÛ¾µ,19.63,19.82,19.4,19.8,19.63,0.0,0.0,4.4771,1737100,34102549.0,1708006300.0,761644000.0
2019-03-18,'300622,²©Ê¿ÑÛ¾µ,19.63,19.74,18.91,18.91,18.87,0.76,4.0276,6.0441,2345117,45704382.67,1708006300.0,761644000.0
2019-03-15,'300622,²©Ê¿ÑÛ¾µ,18.87,19.1,18.5,18.5,18.46,0.41,2.221,3.3943,1316980,24788805.55,1641878700.0,732156000.0
2019-03-14,'300622,²©Ê¿ÑÛ¾µ,18.46,19.34,18.22,18.9,18.88,-0.42,-2.2246,4.4231,1716149,32162095.05,1606204600.0,716248000.0
2019-03-13,'300622,²©Ê¿ÑÛ¾µ,18.88,19.7,18.55,19.37,19.27,-0.39,-2.0239,5.7149,2217400,42653251.0,1642748800.0,732544000.0
2019-03-12,'300622,²©Ê¿ÑÛ¾µ,19.27,19.79,18.97,19.13,18.94,0.33,1.7423,6.3844,2477166,47773679.33,1676682700.0,747676000.0
2019-03-11,'300622,²©Ê¿ÑÛ¾µ,18.94,18.94,18.19,18.19,18.17,0.77,4.2378,4.3822,1700279,31666739.5,1647969400.0,734872000.0
2019-03-08,'300622,²©Ê¿ÑÛ¾µ,18.17,19.07,18.16,18.7,19.18,-1.01,-5.2659,7.1719,2782699,51917091.66,1580971700.0,704996000.0
2019-03-07,'300622,²©Ê¿ÑÛ¾µ,19.18,19.48,18.7,18.97,19.0,0.18,0.9474,6.8603,2661806,50682915.13,1668851800.0,744184000.0
2019-03-06,'300622,²©Ê¿ÑÛ¾µ,19.0,19.15,18.3,18.58,18.57,0.43,2.3156,7.4559,2892901,54227278.61,1653190000.0,737200000.0
2019-03-05,'300622,²©Ê¿ÑÛ¾µ,18.57,18.61,18.23,18.27,18.34,0.23,1.2541,3.8769,1504227,27733790.09,1615775700.0,720516000.0
2019-03-04,'300622,²©Ê¿ÑÛ¾µ,18.34,18.71,18.26,18.4,18.27,0.07,0.3831,6.3085,2447695,45216235.17,1595763400.0,711592000.0
2019-03-01,'300622,²©Ê¿ÑÛ¾µ,18.27,18.55,18.12,18.54,18.59,-0.32,-1.7214,3.5977,1395896,25483448.33,1589672700.0,708876000.0
2019-02-28,'300622,²©Ê¿ÑÛ¾µ,18.59,18.62,17.9,18.15,18.09,0.5,2.764,5.9249,2298861,42026930.82,1617515900.0,721292000.0
2019-02-27,'300622,²©Ê¿ÑÛ¾µ,18.09,18.86,17.95,18.39,18.36,-0.27,-1.4706,4.6685,1811395,33165197.25,1574010900.0,701892000.0
2019-02-26,'300622,²©Ê¿ÑÛ¾µ,18.36,18.68,18.1,18.46,18.51,-0.15,-0.8104,5.1273,1989380,36573516.7,1597503600.0,712368000.0
2019-02-25,'300622,²©Ê¿ÑÛ¾µ,18.51,18.73,17.88,18.1,17.95,0.56,3.1198,4.7841,1856223,34033647.08,1610555100.0,718188000.0
2019-02-22,'300622,²©Ê¿ÑÛ¾µ,17.95,17.98,17.46,17.7,17.62,0.33,1.8729,2.3876,926400,16422901.0,1561829500.0,696460000.0
2019-02-21,'300622,²©Ê¿ÑÛ¾µ,17.62,18.06,17.53,17.85,17.86,-0.24,-1.3438,1.9373,751670,13425171.5,1533116200.0,683656000.0
2019-02-20,'300622,²©Ê¿ÑÛ¾µ,17.86,17.98,17.57,17.96,18.0,-0.14,-0.7778,1.551,601800,10700953.0,1553998600.0,692968000.0
2019-02-19,'300622,²©Ê¿ÑÛ¾µ,18.0,18.1,17.6,17.89,17.75,0.25,1.4085,2.6253,1018600,18192083.0,1566180000.0,698400000.0
2019-02-18,'300622,²©Ê¿ÑÛ¾µ,17.75,17.8,17.41,17.6,17.38,0.37,2.1289,2.5041,971600,17111427.0,1544427500.0,688700000.0
2019-02-15,'300622,²©Ê¿ÑÛ¾µ,17.38,17.55,17.18,17.4,17.26,0.12,0.6952,1.3194,511914,8903918.27,1512233800.0,674344000.0
2019-02-14,'300622,²©Ê¿ÑÛ¾µ,17.26,17.5,17.17,17.3,17.4,-0.14,-0.8046,1.4414,559261,9670558.46,1501792600.0,669688000.0
