日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-04-09,'900902,市北B股,0.535,0.538,0.522,0.529,0.533,0.002,0.3752,0.3308,1541200,821206.0,6729092566.53,1673378387.45
2019-04-08,'900902,市北B股,0.533,0.543,0.526,0.539,0.538,-0.005,-0.9294,0.596,2776650,1477878.0,6709828061.92,1668587725.81
2019-04-04,'900902,市北B股,0.538,0.543,0.536,0.539,0.544,-0.006,-1.1029,0.647,3013964,1623384.0,6758057605.41,1680581360.15
2019-04-03,'900902,市北B股,0.544,0.548,0.537,0.544,0.548,-0.004,-0.7299,0.6868,3199324,1730386.0,6847591459.2,1702846474.56
2019-04-02,'900902,市北B股,0.548,0.558,0.54,0.542,0.542,0.006,1.107,1.0149,4728100,2605809.0,6894553711.99,1714524961.38
2019-04-01,'900902,市北B股,0.542,0.546,0.529,0.533,0.531,0.011,2.0716,0.9681,4509807,2434761.0,6822314957.48,1696560760.51
2019-03-29,'900902,市北B股,0.531,0.532,0.51,0.518,0.518,0.013,2.5097,0.6056,2821406,1479115.0,6697979783.7,1665641317.72
2019-03-28,'900902,市北B股,0.518,0.524,0.515,0.518,0.52,-0.002,-0.3846,0.3917,1824631,947514.0,6527012433.43,1623125470.89
2019-03-27,'900902,市北B股,0.52,0.525,0.515,0.521,0.516,0.004,0.7752,0.3001,1398232,726763.0,6540329007.96,1626437012.2
2019-03-26,'900902,市北B股,0.516,0.531,0.514,0.528,0.528,-0.012,-2.2727,0.7073,3295102,1715863.0,6480449194.56,1611546210.12
2019-03-25,'900902,市北B股,0.528,0.538,0.526,0.534,0.54,-0.012,-2.2222,0.6861,3196000,1699279.0,6636696303.01,1650401454.24
2019-03-22,'900902,市北B股,0.54,0.546,0.534,0.535,0.537,0.003,0.5587,0.5296,2467250,1329116.0,6771951907.15,1684036569.6
2019-03-21,'900902,市北B股,0.537,0.551,0.529,0.533,0.533,0.004,0.7505,1.1332,5278966,2857978.0,6724873884.11,1672329293.25
2019-03-20,'900902,市北B股,0.533,0.541,0.523,0.529,0.53,0.003,0.566,0.6145,2862704,1527459.0,6699843347.32,1666104745.31
2019-03-19,'900902,市北B股,0.53,0.545,0.516,0.516,0.542,-0.012,-2.214,0.5957,2775086,1482841.0,6658261038.59,1655764133.1
2019-03-18,'900902,市北B股,0.542,0.545,0.514,0.536,0.542,0.0,0.0,1.3128,6115649,3233108.0,6811653979.84,1693909608.16
2019-03-15,'900902,市北B股,0.542,0.553,0.527,0.527,0.529,0.013,2.4575,1.4336,6678301,3618095.0,6819675096.35,1695904284.69
2019-03-14,'900902,市北B股,0.529,0.558,0.52,0.55,0.567,-0.038,-6.7019,2.0618,9604851,5151009.0,6640446097.23,1651333946.18
2019-03-13,'900902,市北B股,0.567,0.595,0.563,0.579,0.575,-0.008,-1.3913,2.7217,12678862,7356292.0,7128606287.51,1772728726.23
2019-03-12,'900902,市北B股,0.575,0.58,0.55,0.561,0.558,0.017,3.0466,2.1694,10106022,5745310.0,7230694280.77,1798115781.0
2019-03-11,'900902,市北B股,0.558,0.561,0.525,0.525,0.526,0.032,6.0837,1.6691,7775508,4235306.0,7024652482.66,1746877684.86
2019-03-08,'900902,市北B股,0.526,0.567,0.526,0.536,0.581,-0.055,-9.4664,2.7654,12882562,7013057.0,6625056710.94,1647506941.85
2019-03-07,'900902,市北B股,0.581,0.593,0.564,0.571,0.586,-0.005,-0.8532,2.2521,10491298,6092909.0,7304185901.53,1816391542.35
2019-03-06,'900902,市北B股,0.586,0.618,0.559,0.608,0.588,-0.002,-0.3401,3.4706,16167868,9468344.0,7360787431.52,1830467106.93
2019-03-05,'900902,市北B股,0.588,0.589,0.533,0.539,0.538,0.05,9.2937,3.3055,15398587,8744093.0,7379851305.19,1835207876.04
2019-03-04,'900902,市北B股,0.538,0.558,0.517,0.53,0.519,0.019,3.6609,2.778,12941502,6949900.0,6757452902.62,1680430983.77
2019-03-01,'900902,市北B股,0.519,0.53,0.495,0.499,0.522,-0.003,-0.5747,2.3101,10761814,5496771.0,6509862140.62,1618860567.56
2019-02-28,'900902,市北B股,0.522,0.586,0.522,0.581,0.58,-0.058,-10.0,4.4504,20732384,11381827.0,6542015356.94,1626856370.37
2019-02-27,'900902,市北B股,0.58,0.597,0.546,0.56,0.574,0.006,1.0453,3.2555,15165830,8757021.0,7264125278.3,1806429340.1
2019-02-26,'900902,市北B股,0.574,0.624,0.565,0.623,0.572,0.002,0.3497,4.0822,19017150,11368244.0,7199194285.83,1790282420.08
2019-02-25,'900902,市北B股,0.572,0.572,0.552,0.552,0.52,0.052,10.0,2.1093,9826001,5594996.0,7193290378.41,1788814247.22
2019-02-22,'900902,市北B股,0.52,0.52,0.47,0.473,0.475,0.045,9.4737,2.7597,12855857,6482199.0,6541303126.46,1626679254.2
2019-02-21,'900902,市北B股,0.475,0.495,0.457,0.462,0.46,0.015,3.2609,2.1186,9869535,4739741.0,5981368573.93,1487435757.5
2019-02-20,'900902,市北B股,0.46,0.465,0.455,0.465,0.466,-0.006,-1.2876,0.4246,1977800,906221.0,5821609393.64,1447707137.8
2019-02-19,'900902,市北B股,0.466,0.469,0.453,0.46,0.458,0.008,1.7467,0.8605,4008666,1849965.0,5904876293.53,1468413797.62
2019-02-18,'900902,市北B股,0.458,0.46,0.447,0.447,0.446,0.012,2.6906,0.7126,3319507,1506226.0,5804963581.81,1443567687.87
2019-02-15,'900902,市北B股,0.446,0.454,0.443,0.446,0.447,-0.001,-0.2237,0.5547,2583900,1157940.0,5649860687.94,1404996984.93
2019-02-14,'900902,市北B股,0.447,0.463,0.428,0.433,0.432,0.015,3.4722,1.3387,6236393,2813510.0,5672660680.7,1410666845.28
2019-02-13,'900902,市北B股,0.432,0.434,0.421,0.424,0.425,0.007,1.6471,0.7059,3288293,1413846.0,5476718992.78,1361940426.0
2019-02-12,'900902,市北B股,0.425,0.425,0.42,0.422,0.423,0.002,0.4728,0.2346,1092900,462115.0,5395141251.83,1341653823.12
2019-02-11,'900902,市北B股,0.423,0.425,0.411,0.411,0.412,0.011,2.6699,0.3559,1657902,698446.0,5348357337.65,1330019685.22
2019-02-01,'900902,市北B股,0.412,0.413,0.401,0.401,0.401,0.011,2.7431,0.3174,1478502,606235.0,5177322173.75,1287486974.62
2019-01-31,'900902,市北B股,0.401,0.417,0.401,0.413,0.413,-0.012,-2.9056,0.7821,3643600,1481806.0,5034886004.97,1252066209.62
2019-01-30,'900902,市北B股,0.413,0.418,0.411,0.412,0.413,0.0,0.0,0.2564,1194290,494623.0,5210158771.67,1295652719.52
2019-01-29,'900902,市北B股,0.413,0.427,0.406,0.425,0.428,-0.015,-3.5047,0.5571,2595400,1079398.0,5211164549.02,1295902834.38
2019-01-28,'900902,市北B股,0.428,0.429,0.422,0.422,0.421,0.007,1.6627,0.3255,1516200,647509.0,5409732610.28,1345282375.36
2019-01-25,'900902,市北B股,0.421,0.427,0.42,0.426,0.427,-0.006,-1.4052,0.2753,1282300,541891.0,5358243891.09,1332478255.18
2019-01-24,'900902,市北B股,0.427,0.433,0.425,0.431,0.429,-0.002,-0.4662,0.4252,1980600,845947.0,5423489786.1,1348703484.59
2019-01-23,'900902,市北B股,0.429,0.431,0.421,0.421,0.424,0.005,1.1792,0.4625,2154706,922008.0,5462313466.17,1358358086.09
2019-01-22,'900902,市北B股,0.424,0.433,0.421,0.421,0.424,0.0,0.0,0.6376,2970326,1273787.0,5389515904.83,1340254922.16
2019-01-21,'900902,市北B股,0.424,0.426,0.416,0.42,0.417,0.007,1.6787,0.3382,1575684,664872.0,5383161654.94,1338674758.96
2019-01-18,'900902,市北B股,0.417,0.424,0.415,0.424,0.426,-0.009,-2.1127,0.4537,2113330,883805.0,5285773970.76,1314456568.42
2019-01-17,'900902,市北B股,0.426,0.426,0.41,0.411,0.414,0.012,2.8986,0.8989,4187404,1761757.0,5394029820.09,1341377434.32
2019-01-16,'900902,市北B股,0.414,0.418,0.411,0.412,0.413,0.001,0.2421,0.3078,1433900,595344.0,5243869078.95,1304035736.85
2019-01-15,'900902,市北B股,0.413,0.414,0.405,0.412,0.415,-0.002,-0.4819,0.4456,2075600,848543.0,5225554901.86,1299481400.91
2019-01-14,'900902,市北B股,0.415,0.418,0.413,0.413,0.413,0.002,0.4843,0.1784,831000,345149.0,5252259611.17,1306122279.0
2019-01-11,'900902,市北B股,0.413,0.415,0.407,0.41,0.411,0.002,0.4866,0.2422,1128310,463851.0,5253948770.11,1306542335.94
2019-01-10,'900902,市北B股,0.411,0.418,0.408,0.415,0.418,-0.007,-1.6746,0.2967,1382290,570613.0,5247831118.61,1305021009.6
2019-01-09,'900902,市北B股,0.418,0.418,0.41,0.412,0.411,0.007,1.7032,0.4381,2040700,845755.0,5365869552.95,1334374590.78
2019-01-08,'900902,市北B股,0.411,0.417,0.407,0.41,0.41,0.001,0.2439,0.2879,1341310,554428.0,5266463382.85,1309654446.87
2019-01-07,'900902,市北B股,0.41,0.412,0.403,0.407,0.408,0.002,0.4902,0.4046,1885000,769176.0,5262482235.48,1308664422.45
2019-01-04,'900902,市北B股,0.408,0.41,0.394,0.394,0.399,0.009,2.2556,0.4415,2056908,832074.0,5242085318.11,1303592154.48
2019-01-03,'900902,市北B股,0.399,0.422,0.392,0.418,0.421,-0.022,-5.2257,1.104,5142832,2064356.0,5129814601.93,1275672878.87
2019-01-02,'900902,市北B股,0.421,0.426,0.417,0.421,0.424,-0.003,-0.7075,0.5016,2336600,984051.0,5400910468.64,1343088501.37
2018-12-28,'900902,市北B股,0.424,0.432,0.422,0.423,0.425,-0.001,-0.2353,0.4013,1869664,796322.0,5451310985.06,1355622009.28
2018-12-27,'900902,市北B股,0.425,0.437,0.425,0.435,0.435,-0.01,-2.2989,0.5797,2700612,1164839.0,5485027099.59,1364006470.75
2018-12-26,'900902,市北B股,0.435,0.441,0.422,0.426,0.424,0.011,2.5943,0.9924,4623126,1995269.0,5610093611.56,1395107781.38
2018-12-25,'900902,市北B股,0.424,0.428,0.414,0.415,0.419,0.005,1.1933,0.5819,2710900,1143201.0,5474106856.56,1361290844.76
2018-12-24,'900902,市北B股,0.419,0.422,0.413,0.422,0.422,-0.003,-0.7109,0.2667,1242270,517597.0,5416382467.67,1346936049.69
2018-12-21,'900902,市北B股,0.422,0.424,0.416,0.416,0.42,0.002,0.4762,0.2959,1378300,578430.0,5440854572.31,1353021727.75
2018-12-20,'900902,市北B股,0.42,0.427,0.412,0.416,0.415,0.005,1.2048,0.6506,3030710,1277582.0,5423801878.68,1348781095.2
2018-12-19,'900902,市北B股,0.415,0.418,0.407,0.408,0.41,0.005,1.2195,0.3371,1570260,651055.0,5354024084.69,1331428881.47
2018-12-18,'900902,市北B股,0.41,0.412,0.406,0.409,0.412,-0.002,-0.4854,0.2278,1061400,433190.0,5288365687.96,1315101071.9
2018-12-17,'900902,市北B股,0.412,0.417,0.407,0.408,0.41,0.002,0.4878,0.3169,1476460,609816.0,5318330322.28,1322552622.16
2018-12-14,'900902,市北B股,0.41,0.424,0.406,0.422,0.425,-0.015,-3.5294,0.6645,3095510,1278107.0,5280377916.27,1313114687.5
2018-12-13,'900902,市北B股,0.425,0.428,0.417,0.427,0.427,-0.002,-0.4684,0.4809,2240200,946047.0,5475075167.82,1361531642.62
2018-12-12,'900902,市北B股,0.427,0.43,0.413,0.413,0.413,0.014,3.3898,0.7817,3641500,1543997.0,5524437311.39,1373806929.88
2018-12-11,'900902,市北B股,0.413,0.414,0.409,0.411,0.412,0.001,0.2427,0.1597,743800,306007.0,5338047230.01,1327455786.58
2018-12-10,'900902,市北B股,0.412,0.415,0.401,0.401,0.405,0.007,1.7284,0.5489,2556956,1052416.0,5301736588.33,1318426122.86
2018-12-07,'900902,市北B股,0.405,0.406,0.401,0.404,0.401,0.004,0.9975,0.2745,1278912,516111.0,5209458343.01,1295478538.2
2018-12-06,'900902,市北B股,0.401,0.404,0.393,0.393,0.394,0.007,1.7766,0.5131,2390300,955149.0,5153124133.61,1281469450.41
2018-12-05,'900902,市北B股,0.394,0.418,0.393,0.41,0.432,-0.038,-8.7963,1.6258,7573876,3060848.0,5054090938.49,1256842057.24
2018-12-04,'900902,市北B股,0.432,0.434,0.414,0.421,0.421,0.011,2.6128,0.7621,3550438,1522772.0,5579010426.94,1387378072.08
2018-12-03,'900902,市北B股,0.421,0.431,0.418,0.422,0.41,0.011,2.6829,0.9041,4211896,1787634.0,5475754428.14,1361700559.84
2018-11-30,'900902,市北B股,0.41,0.434,0.409,0.427,0.425,-0.015,-3.5294,1.8508,8621856,3638924.0,5326998852.93,1324708296.45
